Date,Region,Crop_Type,Rainfall_mm,Temperature_C,Soil_Moisture,Fertilizer_Used,Pest_Presence,Disease_Presence
6/7/2023,Volta,Rice,184.84,27,0.57,Yes,0,1
6/7/2023,Volta,Maize,189.9,27,0.42,Yes,1,1
6/7/2023,Northern,Cassava,149.22,27.9,0.39,No,1,1
6/8/2023,Greater Accra,Cassava,113.6,26.4,0.39,Yes,1,1
6/8/2023,Ashanti,Rice,279.37,24,0.44,Yes,0,1
6/8/2023,Ashanti,Yam,212.2,27.4,0.7,Yes,0,1
6/8/2023,Volta,Cocoa,139.82,24.5,0.47,Yes,0,1
6/8/2023,Northern,Cassava,165.98,27.9,0.5,Yes,0,1
6/8/2023,Northern,Yam,159.65,25.8,0.3,Yes,1,1
6/9/2023,Greater Accra,Cocoa,131.3,28.4,0.4,No,1,1
6/9/2023,Western,Maize,305.84,25.3,0.7,No,1,1
6/9/2023,Ashanti,Cocoa,281.13,22.3,0.7,Yes,0,1
6/9/2023,Volta,Yam,249.85,28.6,0.31,No,0,1
6/9/2023,Greater Accra,Rice,134.23,24.9,0.4,Yes,0,1
6/9/2023,Volta,Maize,212.2,28,0.59,Yes,1,1
6/10/2023,Western,Yam,331.38,25.2,0.62,Yes,0,0
6/10/2023,Greater Accra,Cassava,69.32,24.7,0.43,Yes,0,1
6/10/2023,Greater Accra,Cassava,99.6,25.5,0.26,Yes,1,0
6/11/2023,Greater Accra,Maize,133.42,31,0.4,Yes,0,1
6/11/2023,Volta,Rice,223.8,27.7,0.42,Yes,1,1
6/11/2023,Western,Rice,289.96,27,0.56,Yes,1,1
6/12/2023,Northern,Rice,146.52,26.9,0.41,Yes,0,1
6/12/2023,Northern,Cocoa,167.59,27.4,0.29,Yes,0,1
6/12/2023,Western,Yam,268.9,24,0.69,No,1,1
6/13/2023,Greater Accra,Maize,120.29,27.9,0.39,Yes,1,1
6/13/2023,Volta,Cassava,205.91,24.4,0.68,No,1,0
6/13/2023,Northern,Maize,159.96,23.6,0.33,No,0,0
6/14/2023,Ashanti,Cocoa,350.05,22.8,0.55,Yes,0,1
6/14/2023,Ashanti,Maize,254.68,23.6,0.48,Yes,0,1
6/14/2023,Greater Accra,Maize,89.02,25,0.49,Yes,1,1
6/14/2023,Ashanti,Yam,225.44,24.6,0.57,No,0,1
6/15/2023,Greater Accra,Maize,101.93,24.6,0.33,Yes,1,1
6/15/2023,Western,Yam,310.41,28.8,0.65,Yes,0,1
6/16/2023,Ashanti,Rice,263.94,23.2,0.66,No,1,1
6/17/2023,Western,Cocoa,281.65,24.5,0.65,No,1,1
6/18/2023,Western,Cocoa,261.85,24.9,0.7,No,1,1
6/18/2023,Volta,Cocoa,257.13,24.5,0.49,No,1,1
6/19/2023,Northern,Cocoa,200.23,26.4,0.47,Yes,0,1
6/19/2023,Western,Cassava,272.33,27.1,0.69,No,0,1
6/19/2023,Greater Accra,Rice,137.63,26.8,0.39,Yes,0,1
6/19/2023,Western,Rice,267.44,25.6,0.47,Yes,0,1
6/20/2023,Greater Accra,Yam,113.26,26.5,0.32,Yes,1,1
6/21/2023,Western,Cocoa,239.54,26.1,0.58,Yes,0,1
6/21/2023,Ashanti,Yam,254.27,25.9,0.53,Yes,0,1
6/22/2023,Northern,Yam,142.79,28.3,0.36,No,0,0
6/22/2023,Northern,Maize,171.66,29.1,0.43,Yes,0,0
6/23/2023,Northern,Rice,212.41,30.8,0.17,Yes,1,1
6/24/2023,Volta,Yam,250.67,27.8,0.54,Yes,0,0
6/24/2023,Ashanti,Maize,238.84,25.3,0.59,Yes,1,1
6/24/2023,Volta,Maize,174.39,23.6,0.53,No,1,1
6/25/2023,Volta,Rice,224.53,28.5,0.58,Yes,1,1
6/25/2023,Ashanti,Rice,275.83,27.2,0.47,No,0,1
6/25/2023,Ashanti,Cocoa,271.17,23.7,0.56,Yes,1,1
6/25/2023,Western,Cocoa,229.91,25,0.67,No,0,1
6/25/2023,Northern,Maize,161.8,28.1,0.62,Yes,1,1
6/26/2023,Volta,Yam,183.61,22.4,0.43,Yes,0,0
6/26/2023,Western,Yam,261.93,21.4,0.65,Yes,1,0
6/26/2023,Northern,Rice,169.69,28,0.39,Yes,1,1
6/28/2023,Greater Accra,Rice,131.87,27.3,0.51,Yes,1,1
6/28/2023,Ashanti,Cocoa,236.99,24.4,0.7,Yes,1,1
6/28/2023,Ashanti,Yam,248.04,24.8,0.69,Yes,0,1
6/28/2023,Volta,Maize,217.48,27.1,0.51,Yes,1,1
6/28/2023,Ashanti,Cassava,295.45,26.1,0.54,Yes,0,1
6/29/2023,Ashanti,Cassava,191.54,26.4,0.64,Yes,0,1
6/30/2023,Greater Accra,Cassava,96.7,26.8,0.37,Yes,0,0
7/1/2023,Volta,Maize,225.82,26.6,0.38,No,0,1
7/1/2023,Volta,Rice,200.11,27.1,0.39,No,0,0
7/2/2023,Ashanti,Rice,246.56,23,0.68,Yes,1,1
7/2/2023,Ashanti,Yam,333.68,25,0.6,Yes,0,1
7/2/2023,Western,Cocoa,360.85,26.5,0.7,Yes,0,1
7/2/2023,Greater Accra,Maize,95.54,25.1,0.29,Yes,1,1
7/2/2023,Western,Yam,265.37,27.8,0.52,Yes,0,1
7/2/2023,Northern,Maize,145.46,25.7,0.28,No,0,0
7/2/2023,Northern,Rice,132.19,31.2,0.45,Yes,1,1
7/2/2023,Ashanti,Cocoa,247.62,26.5,0.42,Yes,1,0
7/3/2023,Greater Accra,Rice,136.01,27,0.24,Yes,1,1
7/4/2023,Greater Accra,Yam,130.82,29.6,0.32,Yes,1,1
7/4/2023,Ashanti,Maize,221.16,29.6,0.64,No,1,1
7/4/2023,Greater Accra,Cocoa,95.37,25.3,0.36,Yes,0,1
7/5/2023,Greater Accra,Maize,119.7,23,0.45,Yes,1,1
7/5/2023,Greater Accra,Maize,110.4,24.6,0.28,Yes,1,1
7/5/2023,Ashanti,Yam,204.63,24.4,0.46,No,1,1
7/5/2023,Volta,Yam,224.13,25.6,0.43,Yes,0,0
7/6/2023,Volta,Maize,174.23,24.8,0.47,No,0,1
7/7/2023,Volta,Rice,229.93,26.3,0.41,Yes,1,1
7/7/2023,Western,Cocoa,206.16,23.3,0.6,No,0,1
7/7/2023,Ashanti,Cassava,260.55,22.9,0.6,Yes,1,1
7/7/2023,Volta,Maize,230.91,23.5,0.5,No,0,1
7/7/2023,Greater Accra,Cocoa,117.19,24.9,0.53,Yes,1,1
7/8/2023,Greater Accra,Cassava,145.7,25.8,0.32,Yes,1,1
7/8/2023,Northern,Cassava,139.09,31.9,0.29,Yes,1,1
7/8/2023,Volta,Cassava,135.3,26,0.46,Yes,1,1
7/9/2023,Western,Rice,345.2,32.4,0.67,Yes,0,1
7/9/2023,Ashanti,Cocoa,248.44,23.5,0.6,No,1,1
7/9/2023,Volta,Yam,191.79,27.2,0.55,Yes,1,0
7/9/2023,Volta,Cocoa,208.26,26.5,0.45,No,0,1
7/9/2023,Western,Cassava,426.7,25.1,0.61,No,0,0
7/10/2023,Volta,Yam,164.2,29,0.41,No,0,1
7/10/2023,Volta,Cassava,175.5,26.5,0.43,Yes,0,1
7/10/2023,Ashanti,Cocoa,216.24,23.4,0.7,No,0,1
7/11/2023,Greater Accra,Maize,89.46,31,0.43,Yes,1,1
7/11/2023,Northern,Yam,152.12,26.1,0.39,No,0,1
7/11/2023,Western,Cocoa,339.73,26.6,0.7,No,1,1
7/12/2023,Volta,Maize,186.1,23.7,0.48,Yes,1,1
7/12/2023,Ashanti,Rice,284.42,22.2,0.49,Yes,0,1
7/13/2023,Volta,Cassava,237.23,28.2,0.6,Yes,0,1
7/13/2023,Northern,Cocoa,131.1,30.6,0.29,Yes,1,1
7/13/2023,Northern,Rice,221.22,30.9,0.23,No,0,1
7/14/2023,Northern,Cocoa,133.79,33.1,0.42,No,0,0
7/14/2023,Volta,Cocoa,216.99,24.7,0.51,No,0,1
7/14/2023,Northern,Maize,146.8,22,0.41,Yes,1,1
7/14/2023,Northern,Maize,123.59,35.4,0.37,Yes,1,1
7/15/2023,Ashanti,Cassava,278.09,25.8,0.54,No,0,1
7/15/2023,Volta,Maize,258.01,27.2,0.46,Yes,1,1
7/16/2023,Northern,Cocoa,156.92,30.5,0.35,No,0,1
7/17/2023,Greater Accra,Rice,109.39,27.2,0.38,No,0,1
7/17/2023,Volta,Cocoa,196.6,25.7,0.33,Yes,1,1
7/17/2023,Western,Cassava,210.54,26,0.7,No,0,1
7/18/2023,Greater Accra,Yam,115.66,27.6,0.32,Yes,0,0
7/18/2023,Northern,Rice,143.31,33.4,0.49,No,1,1
7/18/2023,Northern,Yam,142.72,25.2,0.29,No,1,0
7/19/2023,Volta,Rice,169.25,25.6,0.49,Yes,0,1
7/19/2023,Ashanti,Yam,298.23,21,0.46,No,0,1
7/19/2023,Volta,Rice,196.29,21.7,0.59,No,1,1
7/20/2023,Greater Accra,Rice,123.96,28.9,0.35,Yes,1,1
7/20/2023,Volta,Cassava,171.81,29.3,0.6,No,0,1
7/20/2023,Ashanti,Cassava,293.45,27.4,0.54,No,1,1
7/20/2023,Northern,Maize,154.47,28.5,0.42,Yes,0,1
7/20/2023,Greater Accra,Yam,97.62,27.2,0.47,Yes,0,1
7/20/2023,Western,Yam,280.69,25.2,0.69,Yes,1,1
7/21/2023,Northern,Maize,194.5,24.8,0.31,Yes,0,0
7/21/2023,Volta,Cocoa,215.16,25.7,0.51,Yes,1,1
7/21/2023,Northern,Maize,120.29,33.9,0.35,Yes,1,1
7/22/2023,Northern,Rice,211.6,30.8,0.27,No,0,1
7/22/2023,Ashanti,Cassava,266.29,25.6,0.6,No,0,1
7/22/2023,Volta,Maize,211.09,27.2,0.39,Yes,0,1
7/22/2023,Volta,Maize,194.18,26.8,0.53,No,0,1
7/22/2023,Volta,Cocoa,160.83,25.1,0.52,Yes,0,0
7/22/2023,Ashanti,Yam,240.29,26.3,0.47,Yes,1,1
7/23/2023,Western,Cocoa,256.35,23.9,0.7,Yes,1,1
7/23/2023,Greater Accra,Rice,140.38,24.9,0.39,Yes,0,1
7/24/2023,Northern,Rice,181.43,23.8,0.39,No,1,1
7/24/2023,Northern,Yam,159.24,27.8,0.3,Yes,0,1
7/24/2023,Northern,Cassava,149.35,26.7,0.24,Yes,0,0
7/24/2023,Ashanti,Cassava,203.44,27.3,0.37,Yes,0,1
7/24/2023,Northern,Rice,168.09,32.7,0.47,Yes,0,1
7/26/2023,Western,Yam,209.24,24.6,0.52,No,0,0
7/26/2023,Northern,Maize,160.23,26.7,0.22,Yes,0,0
7/27/2023,Western,Cocoa,234.07,23.5,0.7,No,1,1
7/27/2023,Northern,Maize,189.46,23.8,0.47,No,1,1
7/28/2023,Greater Accra,Maize,135.4,23,0.42,No,1,0
7/28/2023,Volta,Cocoa,235.81,26.9,0.56,No,0,1
7/28/2023,Western,Cocoa,222,22.5,0.62,No,0,1
7/29/2023,Western,Cocoa,238.57,24.3,0.67,Yes,0,1
7/29/2023,Ashanti,Yam,247.24,23.8,0.68,Yes,1,1
7/29/2023,Northern,Cocoa,166.72,28.5,0.3,Yes,0,0
7/29/2023,Northern,Cassava,136.9,18.9,0.46,No,1,1
7/29/2023,Greater Accra,Rice,115.06,25.7,0.36,No,1,1
7/30/2023,Western,Cocoa,300.66,24,0.43,Yes,0,1
7/30/2023,Greater Accra,Yam,133.42,24.1,0.4,Yes,1,0
7/31/2023,Northern,Rice,122.13,26.7,0.26,Yes,0,1
7/31/2023,Volta,Rice,142.71,24.6,0.55,Yes,0,1
7/31/2023,Northern,Cocoa,196.06,27.6,0.33,Yes,0,1
7/31/2023,Northern,Rice,184.27,22.6,0.15,Yes,0,0
8/1/2023,Northern,Maize,193.29,27.9,0.32,Yes,1,1
8/1/2023,Ashanti,Yam,225.19,22.9,0.43,Yes,0,0
8/1/2023,Ashanti,Cassava,281.13,24.3,0.61,Yes,1,1
8/1/2023,Northern,Cocoa,146.58,28.3,0.43,No,0,1
8/3/2023,Ashanti,Cassava,201.37,30.2,0.66,No,1,1
8/3/2023,Greater Accra,Cassava,122.37,28.4,0.32,Yes,0,0
8/3/2023,Greater Accra,Yam,94.76,28.8,0.47,Yes,0,1
8/3/2023,Greater Accra,Rice,147.96,28.1,0.56,Yes,1,1
8/4/2023,Western,Rice,305.1,25.2,0.7,Yes,1,1
8/4/2023,Volta,Rice,119.26,25.2,0.49,Yes,0,1
8/4/2023,Northern,Yam,173.17,24.4,0.25,Yes,0,0
8/4/2023,Northern,Maize,182.61,31.7,0.45,Yes,0,0
8/5/2023,Volta,Maize,209.09,28.5,0.48,No,0,1
8/6/2023,Western,Cocoa,172.87,24.8,0.7,No,0,1
8/7/2023,Volta,Rice,204.45,28.1,0.61,Yes,1,1
8/7/2023,Western,Rice,217.3,25.3,0.67,Yes,1,1
8/7/2023,Northern,Rice,153.18,27.9,0.22,Yes,1,1
8/7/2023,Western,Maize,273.51,24.7,0.6,No,1,0
8/7/2023,Greater Accra,Maize,132.54,26.6,0.36,Yes,0,0
8/8/2023,Western,Rice,356.66,25,0.67,No,1,1
8/9/2023,Northern,Cassava,192.87,27.4,0.26,No,0,1
8/9/2023,Northern,Cassava,164.2,30.6,0.34,No,0,1
8/10/2023,Western,Cocoa,239.97,23.5,0.62,Yes,1,1
8/10/2023,Volta,Yam,250.52,29.6,0.44,No,0,1
8/10/2023,Western,Yam,365.2,25,0.54,No,0,1
8/11/2023,Ashanti,Maize,251.04,27.1,0.51,No,1,1
8/11/2023,Ashanti,Cocoa,290.27,31.1,0.7,No,1,1
8/11/2023,Northern,Cocoa,134.69,26.6,0.41,Yes,1,1
8/13/2023,Northern,Cassava,102.89,29.1,0.4,No,1,0
8/13/2023,Western,Cassava,395,30.1,0.51,Yes,1,1
8/14/2023,Ashanti,Cocoa,252.09,24.6,0.45,No,0,1
8/14/2023,Volta,Yam,213.33,28.3,0.27,Yes,0,1
8/14/2023,Greater Accra,Cassava,108.35,27.5,0.34,Yes,0,1
8/14/2023,Greater Accra,Maize,159.09,24.9,0.32,No,0,0
8/14/2023,Western,Cocoa,228.09,26.7,0.7,No,1,0
8/15/2023,Volta,Cassava,211.1,25.2,0.41,Yes,0,1
8/15/2023,Ashanti,Yam,246.97,25.5,0.63,No,1,1
8/15/2023,Volta,Cocoa,260.11,27.8,0.54,Yes,0,1
8/16/2023,Greater Accra,Cassava,119.86,28.2,0.33,Yes,1,1
8/16/2023,Western,Maize,217.77,24.4,0.62,No,1,0
8/16/2023,Northern,Cocoa,155.54,27.1,0.22,No,1,1
8/16/2023,Greater Accra,Cocoa,98.63,27.8,0.58,Yes,1,1
8/16/2023,Greater Accra,Yam,85.15,26.9,0.48,Yes,0,1
8/16/2023,Greater Accra,Cassava,127.26,29.6,0.35,Yes,0,0
8/17/2023,Western,Rice,230.95,23.4,0.52,Yes,0,1
8/17/2023,Northern,Yam,276.84,30.3,0.34,No,1,1
8/17/2023,Ashanti,Cassava,225.25,27.1,0.47,Yes,0,1
8/18/2023,Greater Accra,Cassava,131.99,24.6,0.26,No,0,1
8/18/2023,Greater Accra,Cassava,168.24,25.5,0.42,Yes,0,0
8/18/2023,Ashanti,Cassava,299.05,24.6,0.69,Yes,1,1
8/19/2023,Greater Accra,Rice,109.91,26.5,0.21,No,0,1
8/19/2023,Northern,Maize,142.09,26.4,0.33,Yes,1,1
8/19/2023,Western,Yam,397.21,26.4,0.66,No,1,1
8/19/2023,Northern,Rice,176.79,23.7,0.3,Yes,0,1
8/20/2023,Greater Accra,Rice,92.13,28.2,0.44,Yes,0,1
8/20/2023,Western,Rice,334.24,23.8,0.58,No,0,1
8/20/2023,Volta,Yam,147.44,26.9,0.47,Yes,0,1
8/21/2023,Ashanti,Rice,241.53,27.3,0.55,Yes,1,1
8/21/2023,Greater Accra,Rice,109.35,24.4,0.32,Yes,1,1
8/22/2023,Volta,Yam,260.87,24.3,0.44,No,0,1
8/22/2023,Ashanti,Yam,301.57,27.6,0.7,No,1,0
8/22/2023,Volta,Rice,234.64,28.5,0.61,Yes,1,1
8/22/2023,Ashanti,Cocoa,159.35,27.5,0.69,No,0,1
8/23/2023,Northern,Yam,170.33,26,0.25,Yes,1,1
8/23/2023,Northern,Cocoa,200.4,27.8,0.34,Yes,1,1
8/24/2023,Western,Cassava,393.59,23,0.67,No,1,1
8/24/2023,Northern,Cocoa,116.41,34.3,0.28,Yes,0,1
8/24/2023,Ashanti,Rice,274.6,23.5,0.6,Yes,1,0
8/24/2023,Western,Maize,315.62,22.8,0.7,Yes,1,1
8/24/2023,Northern,Yam,163.04,33.6,0.28,Yes,0,1
8/25/2023,Greater Accra,Maize,132.84,25.5,0.46,Yes,1,1
8/25/2023,Greater Accra,Rice,114.47,28.3,0.35,Yes,1,1
8/26/2023,Northern,Yam,220.67,21.9,0.47,Yes,1,1
8/26/2023,Northern,Rice,178.54,31.2,0.3,No,0,0
8/26/2023,Northern,Cocoa,161.62,30.3,0.36,Yes,1,1
8/26/2023,Northern,Rice,174.36,25.1,0.36,No,0,0
8/26/2023,Northern,Maize,118.44,28.1,0.28,No,0,0
8/26/2023,Volta,Cassava,223.19,24.4,0.47,No,1,1
8/28/2023,Volta,Cassava,267.21,27,0.48,Yes,0,1
8/29/2023,Northern,Rice,128.12,31.4,0.34,Yes,0,0
8/29/2023,Volta,Yam,207.2,22.6,0.55,No,0,1
8/30/2023,Volta,Maize,194.24,26.1,0.37,Yes,0,1
8/30/2023,Western,Maize,230.46,25.4,0.52,Yes,0,1
8/30/2023,Western,Cocoa,260.26,27.3,0.68,Yes,1,1
8/30/2023,Northern,Maize,146.25,29.8,0.44,No,0,1
8/30/2023,Greater Accra,Yam,128.07,26.8,0.3,No,0,0
8/31/2023,Western,Cocoa,345.75,22.7,0.59,No,1,0
8/31/2023,Volta,Cassava,182.91,28.2,0.68,No,0,0
9/1/2023,Northern,Cocoa,195.14,29.7,0.3,Yes,1,1
9/1/2023,Western,Maize,257.64,25.8,0.7,No,1,1
9/2/2023,Greater Accra,Maize,124.58,28.6,0.36,Yes,0,1
9/2/2023,Volta,Cocoa,193.61,26.3,0.47,No,1,1
9/2/2023,Ashanti,Yam,295.24,22.4,0.51,Yes,0,1
9/2/2023,Northern,Cassava,212.26,20.9,0.3,Yes,1,1
9/2/2023,Western,Cassava,251.33,23.1,0.7,Yes,0,1
9/2/2023,Ashanti,Yam,178.12,25.6,0.51,Yes,1,1
9/3/2023,Volta,Maize,173.04,29.3,0.5,No,0,1
9/3/2023,Greater Accra,Cocoa,114.05,26.1,0.31,No,0,0
9/3/2023,Volta,Maize,196.15,26.7,0.48,No,1,1
9/4/2023,Volta,Cocoa,207.5,27.5,0.63,Yes,1,0
9/4/2023,Northern,Maize,151.2,32.2,0.29,No,0,0
9/4/2023,Volta,Cocoa,178.12,25.6,0.47,Yes,1,1
9/4/2023,Northern,Maize,161.73,27,0.57,Yes,0,0
9/4/2023,Northern,Cassava,179.28,24.2,0.27,No,0,1
9/5/2023,Northern,Rice,153.89,31.2,0.39,Yes,1,1
9/6/2023,Northern,Yam,184.58,29,0.32,Yes,1,1
9/6/2023,Volta,Maize,201.02,26.4,0.48,Yes,0,1
9/7/2023,Ashanti,Rice,330.52,23.9,0.66,No,1,1
9/7/2023,Western,Maize,316.95,25.8,0.7,Yes,1,1
9/7/2023,Volta,Rice,270.76,25,0.53,Yes,1,1
9/7/2023,Northern,Maize,168.02,29.5,0.45,Yes,1,1
9/7/2023,Western,Yam,315.43,24.1,0.7,No,1,1
9/8/2023,Western,Rice,277.34,21.6,0.7,Yes,0,1
9/8/2023,Volta,Cassava,195.38,23.8,0.47,No,0,1
9/8/2023,Greater Accra,Cassava,133.5,28,0.52,Yes,0,1
9/8/2023,Western,Maize,261.14,24.7,0.51,No,1,1
9/9/2023,Greater Accra,Cassava,118.64,24.4,0.52,Yes,1,1
9/9/2023,Ashanti,Yam,232.74,24.1,0.59,Yes,0,1
9/10/2023,Volta,Cassava,219.23,30,0.51,Yes,0,1
9/10/2023,Greater Accra,Rice,94.8,25.7,0.26,Yes,1,1
9/10/2023,Ashanti,Rice,170.93,26.8,0.63,Yes,1,1
9/10/2023,Ashanti,Maize,119.77,27.5,0.59,No,0,1
9/11/2023,Greater Accra,Rice,126.03,26.7,0.25,No,0,1
9/11/2023,Ashanti,Yam,251.68,22.2,0.5,Yes,0,0
9/11/2023,Greater Accra,Yam,132.44,26.6,0.47,Yes,0,1
9/11/2023,Northern,Rice,200.34,23.8,0.44,No,0,0
9/11/2023,Western,Cocoa,364.36,22.7,0.6,Yes,1,1
9/11/2023,Ashanti,Yam,273.73,25.9,0.56,Yes,0,1
9/12/2023,Ashanti,Rice,229.79,24.4,0.7,No,1,1
9/12/2023,Northern,Rice,168.39,29.1,0.29,No,0,1
9/12/2023,Greater Accra,Cocoa,92,26,0.47,Yes,0,1
9/13/2023,Greater Accra,Rice,167.82,28.8,0.43,Yes,1,1
9/13/2023,Volta,Maize,209.09,25.6,0.39,Yes,1,1
9/13/2023,Volta,Rice,210.02,22.3,0.46,No,1,1
9/14/2023,Western,Rice,303.83,23.4,0.7,No,1,1
9/14/2023,Western,Cassava,315.48,23.8,0.7,Yes,0,1
9/15/2023,Western,Cassava,304.74,21.7,0.7,Yes,0,1
9/15/2023,Volta,Cassava,175.61,24.6,0.4,Yes,0,0
9/16/2023,Northern,Cassava,209.36,28.9,0.26,Yes,0,1
9/16/2023,Northern,Yam,175.61,27.7,0.42,Yes,0,1
9/17/2023,Greater Accra,Maize,108.15,27.5,0.44,Yes,0,1
9/17/2023,Greater Accra,Maize,154.76,27,0.42,Yes,1,1
9/17/2023,Northern,Yam,205.98,27.9,0.22,No,0,0
9/18/2023,Greater Accra,Cassava,136.3,25.2,0.4,Yes,0,0
9/18/2023,Northern,Yam,128.58,32.1,0.17,No,1,1
9/18/2023,Volta,Cocoa,219.89,26.8,0.55,No,0,1
9/18/2023,Ashanti,Rice,217.88,22.7,0.61,Yes,1,1
9/18/2023,Western,Yam,287.5,23.3,0.64,Yes,0,1
9/19/2023,Greater Accra,Cocoa,124.21,26,0.42,No,0,0
9/19/2023,Greater Accra,Rice,82.39,27.5,0.3,No,0,0
9/20/2023,Greater Accra,Yam,130.28,23.2,0.56,Yes,0,1
9/20/2023,Volta,Cassava,151.96,28,0.49,Yes,0,1
9/21/2023,Greater Accra,Cassava,168.58,26.4,0.4,Yes,1,1
9/21/2023,Western,Yam,254.63,26.1,0.7,Yes,1,0
9/22/2023,Northern,Cassava,126.73,33.6,0.23,Yes,0,0
9/22/2023,Western,Cassava,299.81,25.9,0.65,Yes,1,1
9/23/2023,Volta,Cocoa,249.97,26.8,0.42,Yes,0,1
9/23/2023,Ashanti,Cocoa,248.19,27,0.7,Yes,0,1
9/23/2023,Greater Accra,Rice,106.91,28.8,0.42,No,0,1
9/23/2023,Greater Accra,Cocoa,144.33,28.2,0.5,Yes,1,1
9/23/2023,Northern,Yam,185.87,28.4,0.44,Yes,1,1
9/24/2023,Greater Accra,Maize,119.98,27.8,0.4,Yes,0,0
9/24/2023,Ashanti,Cassava,279.68,24.6,0.67,Yes,1,1
9/24/2023,Northern,Rice,156.84,31.1,0.51,No,0,0
9/24/2023,Ashanti,Yam,268.61,27,0.7,Yes,1,1
9/25/2023,Volta,Cassava,171.26,27,0.4,No,1,1
9/25/2023,Ashanti,Cocoa,163.95,26.2,0.7,Yes,1,1
9/25/2023,Western,Cocoa,350.84,24,0.7,No,1,0
9/25/2023,Volta,Cassava,174.36,24.6,0.49,Yes,1,1
9/25/2023,Ashanti,Yam,329.2,24.7,0.55,Yes,0,0
9/25/2023,Ashanti,Yam,319.06,26,0.22,Yes,1,1
9/25/2023,Volta,Rice,153.92,25.9,0.54,No,1,1
9/25/2023,Western,Yam,297.88,19.8,0.65,No,0,1
9/26/2023,Ashanti,Rice,328.96,25.4,0.7,Yes,0,1
9/26/2023,Ashanti,Rice,186.78,24,0.7,No,1,1
9/26/2023,Ashanti,Rice,331.64,21.8,0.59,Yes,0,1
9/26/2023,Greater Accra,Maize,138.31,27.5,0.41,No,0,0
9/26/2023,Greater Accra,Cocoa,136.34,28,0.46,Yes,1,1
9/27/2023,Western,Cassava,208.44,21.8,0.61,Yes,1,0
9/27/2023,Western,Maize,338.71,24.7,0.7,Yes,1,1
9/27/2023,Volta,Rice,186.5,27.5,0.55,Yes,0,1
9/28/2023,Volta,Cassava,251.02,22.9,0.48,Yes,1,1
9/28/2023,Ashanti,Maize,298.22,26.8,0.45,Yes,1,0
9/28/2023,Volta,Cassava,139.01,27.3,0.37,Yes,1,1
9/29/2023,Volta,Yam,213.32,25.6,0.54,Yes,0,1
9/29/2023,Western,Yam,277.16,24.9,0.7,Yes,1,1
9/29/2023,Northern,Maize,186.64,28.2,0.12,No,0,0
9/29/2023,Northern,Cassava,168.92,27.1,0.19,Yes,0,1
9/30/2023,Ashanti,Maize,245.28,31.7,0.48,No,1,1
9/30/2023,Ashanti,Cocoa,232.91,23.8,0.63,Yes,0,1
9/30/2023,Ashanti,Cassava,298.04,24.3,0.56,Yes,0,1
9/30/2023,Greater Accra,Yam,122.73,25.8,0.23,Yes,0,1
10/1/2023,Volta,Cocoa,181.57,28.3,0.47,Yes,0,1
10/1/2023,Greater Accra,Rice,101.62,26.5,0.45,No,0,1
10/1/2023,Volta,Cocoa,217.8,21.1,0.5,No,1,1
10/1/2023,Ashanti,Yam,207.25,26.3,0.56,No,1,1
10/2/2023,Western,Yam,302.39,26.8,0.67,No,0,1
10/2/2023,Western,Cocoa,354.39,22.9,0.7,No,1,1
10/2/2023,Western,Rice,267.24,22.3,0.69,No,1,1
10/3/2023,Ashanti,Maize,293.47,24.6,0.57,Yes,0,1
10/3/2023,Western,Yam,282.7,24.8,0.57,No,1,1
10/3/2023,Volta,Cocoa,228.93,28.4,0.54,No,0,1
10/4/2023,Greater Accra,Rice,118.15,27,0.33,Yes,0,1
10/4/2023,Ashanti,Cassava,270.92,24.1,0.63,Yes,1,1
10/4/2023,Ashanti,Cocoa,283.9,23.6,0.65,Yes,1,1
10/4/2023,Volta,Rice,268.45,28,0.57,Yes,1,1
10/4/2023,Ashanti,Cassava,201.01,24.2,0.6,Yes,1,1
10/5/2023,Volta,Cassava,226.44,26,0.48,Yes,0,1
10/5/2023,Ashanti,Cassava,301.11,28.4,0.56,No,1,1
10/5/2023,Ashanti,Cassava,264.06,24.2,0.48,Yes,0,1
10/5/2023,Northern,Maize,187.98,28.2,0.35,Yes,0,0
10/6/2023,Western,Cassava,263.6,29.1,0.7,No,1,1
10/6/2023,Northern,Maize,143.03,34,0.33,No,0,1
10/6/2023,Greater Accra,Rice,133.99,28.4,0.5,Yes,0,1
10/6/2023,Northern,Yam,166.44,30.9,0.51,Yes,1,1
10/7/2023,Ashanti,Cassava,181.55,28.5,0.46,Yes,0,1
10/8/2023,Greater Accra,Rice,104.51,26.2,0.45,Yes,1,1
10/8/2023,Volta,Maize,242.4,25.9,0.52,Yes,1,1
10/9/2023,Northern,Cocoa,177.94,30.2,0.27,Yes,1,1
10/9/2023,Volta,Cassava,204.85,27.7,0.65,Yes,0,1
10/9/2023,Western,Yam,214.15,28.6,0.7,No,0,1
10/10/2023,Greater Accra,Yam,96.1,31,0.28,Yes,0,1
10/10/2023,Volta,Cocoa,217.14,23.6,0.58,Yes,0,1
10/10/2023,Western,Cocoa,251.42,22.8,0.7,No,0,1
10/10/2023,Ashanti,Cocoa,267.61,23.7,0.5,No,1,1
10/10/2023,Ashanti,Yam,202.68,27,0.7,Yes,0,1
10/10/2023,Northern,Rice,176.43,24.3,0.24,Yes,0,0
10/10/2023,Western,Maize,342.24,21.5,0.7,Yes,1,1
10/11/2023,Western,Yam,315.36,23.5,0.59,Yes,0,1
